,MESH_CODE,最高路線価,最低路線価,平均路線価,平均最高路,平均最低路,全平均路線,geometry,lat,lng
760,N030W105,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3912410325251 34.71257448875981, 135.3966993859327 34.71260181610171, 135.396732073229 34.70809431009405, 135.3912740308586 34.70806697487202, 135.3912410325251 34.71257448875981))",135.39398662952811,34.71033441885257
761,N030W100,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3966993859327 34.71260181610171, 135.4021576887771 34.71262877610263, 135.4021900780688 34.70812130326365, 135.396732073229 34.70809431009405, 135.3966993859327 34.71260181610171))",135.39944480285845,34.71036157186437
762,N030W095,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4021576887771 34.71262877610263, 135.407615992872 34.71265547853803, 135.4076480859071 34.70814804241671, 135.4021900780688 34.70812130326365, 135.4021576887771 34.71262877610263))",135.40490295740918,34.710388420430505
763,N030W090,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.407615992872 34.71265547853803, 135.4130742928617 34.71268191176451, 135.4131060875616 34.70817450218087, 135.4076480859071 34.70814804241671, 135.407615992872 34.71265547853803))",135.41036111183152,34.7104150042285
764,N030W085,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4130742928617 34.71268191176451, 135.4185325930935 34.71270808531805, 135.4185640882657 34.7082006963966, 135.4131060875616 34.70817450218087, 135.4130742928617 34.71268191176451))",135.415819263071,34.7104413195064
765,N030W080,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4185325930935 34.71270808531805, 135.4239908960296 34.71273400741384, 135.4240220919124 34.70822663723781, 135.4185640882657 34.7082006963966, 135.4185325930935 34.71270808531805))",135.4212774151471,34.71046737716852
766,N025W130,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3639836352249 34.70792726929761, 135.3694417632503 34.70795550266698, 135.3694759867331 34.7034479326602, 135.3640181527245 34.70341973681401, 135.3639836352249 34.70792726929761))",135.3667298879615,34.7056876306322
767,N025W125,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3694417632503 34.70795550266698, 135.3748998617702 34.7079836197796, 135.374933782561 34.70347604443058, 135.3694759867331 34.7034479326602, 135.3694417632503 34.70795550266698))",135.37218784880287,34.70571579572038
768,N025W120,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3748998617702 34.7079836197796, 135.3803579300177 34.70801162300879, 135.3803915403901 34.70350407122092, 135.374933782561 34.70347604443058, 135.3748998617702 34.7079836197796))",135.37764577598674,34.705743860947926
769,N025W115,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3803579300177 34.70801162300879, 135.3858159959678 34.70803939495339, 135.3858492956254 34.7035318650995, 135.3803915403901 34.70350407122092, 135.3803579300177 34.70801162300879))",135.3831036879689,34.705771759930805
770,N025W110,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3858159959678 34.70803939495339, 135.3912740308586 34.70806697487202, 135.391307020097 34.70355945881615, 135.3858492956254 34.7035318650995, 135.3858159959678 34.70803939495339))",135.38856158392966,34.70579944478359
771,N025W105,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3912740308586 34.70806697487202, 135.396732073229 34.70809431009405, 135.3967647520466 34.70358680787714, 135.391307020097 34.70355945881615, 135.3912740308586 34.70806697487202))",135.39401946734898,34.7058269092633
772,N025W100,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.396732073229 34.70809431009405, 135.4021900780688 34.70812130326365, 135.4022224570421 34.70361383060015, 135.3967647520466 34.70358680787714, 135.396732073229 34.70809431009405))",135.39947733681615,34.70585408356391
773,N025W095,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4021900780688 34.70812130326365, 135.4076480859071 34.70814804241671, 135.4076801662689 34.70364060139465, 135.4022224570421 34.70361383060015, 135.4021900780688 34.70812130326365))",135.40493519333455,34.70588096493721
774,N025W090,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4076480859071 34.70814804241671, 135.4131060875616 34.70817450218087, 135.4131378696001 34.70366708590514, 135.4076801662689 34.70364060139465, 135.4076480859071 34.70814804241671))",135.41039304954617,34.705907578479895
775,N025E090,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.5986836945993 34.70892646099391, 135.6041419222108 34.70894429729793, 135.6041633387544 34.70443682973983, 135.5987053933975 34.70441900099711, 135.5986836945993 34.70892646099391))",135.60142358781752,34.706681666686144
776,N020W130,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3640181527245 34.70341973681401, 135.3694759867331 34.7034479326602, 135.369510208602 34.69894033694303, 135.3640526572221 34.6989122245491, 135.3640181527245 34.70341973681401))",135.36676425944464,34.70118007727939
777,N020W125,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3694759867331 34.7034479326602, 135.374933782561 34.70347604443058, 135.3749677007799 34.69896844583149, 135.369510208602 34.69894033694303, 135.3694759867331 34.7034479326602))",135.372221919644,34.70120821086701
778,N020W120,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.374933782561 34.70347604443058, 135.3803915403901 34.70350407122092, 135.3804251358453 34.69899654335341, 135.3749677007799 34.69896844583149, 135.374933782561 34.70347604443058))",135.37767953242422,34.7012362983491
779,N020W115,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3803915403901 34.70350407122092, 135.3858492956254 34.7035318650995, 135.3858825717755 34.69902439469061, 135.3804251358453 34.69899654335341, 135.3803915403901 34.70350407122092))",135.38313712978476,34.70126424050707
780,N020W110,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3858492956254 34.7035318650995, 135.391307020097 34.70355945881615, 135.3913399902753 34.6990519981341, 135.3858825717755 34.69902439469061, 135.3858492956254 34.7035318650995))",135.3885947181511,34.70129195023242
781,N020W105,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.391307020097 34.70355945881615, 135.3967647520466 34.70358680787714, 135.3967974161954 34.69907935701364, 135.3913399902753 34.6990519981341, 135.391307020097 34.70355945881615))",135.3940522933549,34.7013194265115
782,N020W100,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3967647520466 34.70358680787714, 135.4022224570421 34.70361383060015, 135.4022548224704 34.69910639435567, 135.3967974161954 34.69907935701364, 135.3967647520466 34.70358680787714))",135.3995098601661,34.70134661800528
783,N020W095,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4022224570421 34.70361383060015, 135.4076801662689 34.70364060139465, 135.4077122337917 34.69913318095412, 135.4022548224704 34.69910639435567, 135.4022224570421 34.70361383060015))",135.4049674180048,34.701373522312586
784,N020E090,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.5987053933975 34.70441900099711, 135.6041633387544 34.70443682973983, 135.6041847469453 34.69992936017948, 135.5987270866786 34.69991153705801, 135.5987053933975 34.70441900099711))",135.6014451418234,34.70217420161746
785,N015W130,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3640526572221 34.6989122245491, 135.369510208602 34.69894033694303, 135.369544411827 34.69443278142904, 135.3640871465387 34.6944047385746, 135.3640526572221 34.6989122245491))",135.3667986127645,34.696672540136305
786,N015W125,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.369510208602 34.69894033694303, 135.3749677007799 34.69896844583149, 135.3750016006883 34.69446088635341, 135.369544411827 34.69443278142904, 135.369510208602 34.69894033694303))",135.37225598055892,34.69670063351908
787,N015W120,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3749677007799 34.69896844583149, 135.3804251358453 34.69899654335341, 135.3804587169231 34.69448903939212, 135.3750016006883 34.69446088635341, 135.3749677007799 34.69896844583149))",135.37771328262835,34.696728750618746
788,N015W115,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3804251358453 34.69899654335341, 135.3858825717755 34.69902439469061, 135.3859158366509 34.69451693672076, 135.3804587169231 34.69448903939212, 135.3804251358453 34.69899654335341))",135.38317056033455,34.69675675025454
789,N015W110,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3858825717755 34.69902439469061, 135.3913399902753 34.6990519981341, 135.3913729505113 34.69454454691248, 135.3859158366509 34.69451693672076, 135.3858825717755 34.69902439469061))",135.38862783631293,34.69678449007427
790,N015W105,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3913399902753 34.6990519981341, 135.3967974161954 34.69907935701364, 135.3968300716628 34.69457191292616, 135.3913729505113 34.69454454691248, 135.3913399902753 34.6990519981341))",135.39408510613464,34.6968119747149
791,N015W100,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3967974161954 34.69907935701364, 135.4022548224704 34.69910639435567, 135.4022871796031 34.69459896248171, 135.3968300716628 34.69457191292616, 135.3967974161954 34.69907935701364))",135.39954237095355,34.696839177214855
792,N015W095,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4022548224704 34.69910639435567, 135.4077122337917 34.69913318095412, 135.4077442932319 34.69462576238674, 135.4022871796031 34.69459896248171, 135.4022548224704 34.69910639435567))",135.40499963063795,34.69686609551991
793,N015E085,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.5932694353163 34.69989345910178, 135.5987270866786 34.69991153705801, 135.5987487749554 34.69540406956204, 135.5932914105666 34.69538599664045, 135.5932694353163 34.69989345910178))",135.59600917719564,34.69764878534473
794,N015E090,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.5987270866786 34.69991153705801, 135.6041847469453 34.69992936017948, 135.6042061491596 34.69542188774812, 135.5987487749554 34.69540406956204, 135.5987270866786 34.69991153705801))",135.60146668974434,34.69766673332826
795,N010W130,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3640871465387 34.6944047385746, 135.369544411827 34.69443278142904, 135.3695785113192 34.68992560241643, 135.3641215693717 34.68989748161497, 135.3640871465387 34.6944047385746))",135.3668329015632,34.69216517318068
796,N010W125,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.369544411827 34.69443278142904, 135.3750016006883 34.69446088635341, 135.3750353972777 34.68995370286886, 135.3695785113192 34.68992560241643, 135.369544411827 34.69443278142904))",135.3722899804148,34.69219326411822
797,N010W120,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3750016006883 34.69446088635341, 135.3804587169231 34.69448903939212, 135.3804922315046 34.68998176793866, 135.3750353972777 34.68995370286886, 135.3750016006883 34.69446088635341))",135.37774699518172,34.69222136863823
798,N010W115,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3804587169231 34.69448903939212, 135.3859158366509 34.69451693672076, 135.3859490661201 34.69000959290065, 135.3804922315046 34.68998176793866, 135.3804587169231 34.69448903939212))",135.38320396980814,34.69224935393527
799,N010W110,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3859158366509 34.69451693672076, 135.3913729505113 34.69454454691248, 135.3914058848504 34.6900371847429, 135.3859490661201 34.69000959290065, 135.3859158366509 34.69451693672076))",135.38866093608465,34.69227708565064
800,N010W105,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3913729505113 34.69454454691248, 135.3968300716628 34.69457191292616, 135.3968627108704 34.69006453244791, 135.3914058848504 34.6900371847429, 135.3913729505113 34.69454454691248))",135.39411790602372,34.692304564588795
801,N010W100,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3968300716628 34.69457191292616, 135.4022871796031 34.69459896248171, 135.402319522317 34.69009158051003, 135.3968627108704 34.69006453244791, 135.3968300716628 34.69457191292616))",135.39957487096862,34.692331767499816
802,N010W095,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4022871796031 34.69459896248171, 135.4077442932319 34.69462576238674, 135.4077763395001 34.69011838056019, 135.402319522317 34.69009158051003, 135.4022871796031 34.69459896248171))",135.40503183335576,34.6923586918881
803,N010W075,30.0,28.0,29.0,29.0,29.0,29.0,"POLYGON ((135.4241156122553 34.69470451412212, 135.4295727127188 34.69473022862978, 135.4296035792458 34.6902228702244, 135.4241467739197 34.69019714949828, 135.4241156122553 34.69470451412212))",135.4268596686275,34.69246371092635
804,N010W070,39.0,20.0,30.0,34.0,27.0,31.0,"POLYGON ((135.4295727127188 34.69473022862978, 135.4350298183235 34.69475569703123, 135.4350603899948 34.69024834451665, 135.4296035792458 34.6902228702244, 135.4295727127188 34.69473022862978))",135.43231662419927,34.69248930538917
805,N010W065,78.0,20.0,49.0,67.0,33.0,50.0,"POLYGON ((135.4350298183235 34.69475569703123, 135.4404869046894 34.69478089582238, 135.440517187782 34.69027354632942, 135.4350603899948 34.69024834451665, 135.4350298183235 34.69475569703123))",135.43777357462406,34.692514640784346
806,N010W060,81.0,38.0,60.0,79.0,40.0,60.0,"POLYGON ((135.4404869046894 34.69478089582238, 135.4459439976838 34.69480585018321, 135.4459739921962 34.69029850375269, 135.440517187782 34.69027354632942, 135.4404869046894 34.69478089582238))",135.44323052001295,34.69253971888142
807,N010W050,125.0,56.0,91.0,111.0,76.0,94.0,"POLYGON ((135.4514010845635 34.69483055339055, 135.4568581739153 34.69485501028145, 135.4568876389508 34.69034764907682, 135.4514308112843 34.69032320084958, 135.4514010845635 34.69483055339055))",135.45414442781595,34.692589121418685
808,N010W045,138.0,57.0,98.0,119.0,80.0,100.0,"POLYGON ((135.4568581739153 34.69485501028145, 135.4623153914905 34.6948791845142, 135.4623445630444 34.6903718260545, 135.4568876389508 34.69034764907682, 135.4568581739153 34.69485501028145))",135.45960144131078,34.69261343767863
809,N010W040,146.0,61.0,104.0,119.0,79.0,99.0,"POLYGON ((135.4623153914905 34.6948791845142, 135.4677727476949 34.6949030727766, 135.4678015893209 34.69039573001199, 135.4623445630444 34.6903718260545, 135.4623153914905 34.6948791845142))",135.46505857101238,34.69263747603274
810,N010W035,308.0,68.0,188.0,221.0,104.0,163.0,"POLYGON ((135.4677727476949 34.6949030727766, 135.473230102411 34.69492672290821, 135.4732586212297 34.69041939249998, 135.4678015893209 34.69039573001199, 135.4677727476949 34.6949030727766))",135.470515763635,34.69266125175555
811,N010W030,627.0,73.0,350.0,394.0,115.0,255.0,"POLYGON ((135.473230102411 34.69492672290821, 135.4786874282457 34.69495015605791, 135.4787156550109 34.69044282314982, 135.4732586212297 34.69041939249998, 135.473230102411 34.69492672290821))",135.47597295172352,34.692684793756754
812,N010W025,591.0,79.0,335.0,352.0,122.0,237.0,"POLYGON ((135.4786874282457 34.69495015605791, 135.4841447601251 34.69497334486058, 135.4841726949996 34.69046600947219, 135.4787156550109 34.69044282314982, 135.4786874282457 34.69495015605791))",135.48143013459529,34.692708103476654
813,N010W020,988.0,118.0,553.0,510.0,201.0,356.0,"POLYGON ((135.4841447601251 34.69497334486058, 135.4896020763 34.69499632101315, 135.4896297139297 34.69048897920648, 135.4841726949996 34.69046600947219, 135.4841447601251 34.69497334486058))",135.48688731173377,34.69273118410156
814,N010W015,2047.0,126.0,1087.0,1018.0,518.0,769.0,"POLYGON ((135.4896020763 34.69499632101315, 135.4950593960672 34.69501905637768, 135.4950867361348 34.69051170757136, 135.4896297139297 34.69048897920648, 135.4896020763 34.69499632101315))",135.49234448106415,34.69275403652794
815,N010W010,2579.0,144.0,1362.0,1480.0,683.0,1082.0,"POLYGON ((135.4950593960672 34.69501905637768, 135.5005167293032 34.69504155940241, 135.5005437706856 34.69053420004466, 135.4950867361348 34.69051170757136, 135.4950593960672 34.69501905637768))",135.49780165886398,34.69277665141501
816,N010W005,3605.0,179.0,1892.0,1804.0,717.0,1261.0,"POLYGON ((135.5005167293032 34.69504155940241, 135.5059740733041 34.6950638258551, 135.5060008151941 34.69055645354523, 135.5005437706856 34.69053420004466, 135.5005167293032 34.69504155940241))",135.50325884818224,34.692799030335294
817,N010E005,1606.0,141.0,874.0,609.0,318.0,464.0,"POLYGON ((135.5059740733041 34.6950638258551, 135.5114314290844 34.69508583833687, 135.5114578713498 34.69057845831625, 135.5060008151941 34.69055645354523, 135.5059740733041 34.6950638258551))",135.50871604776748,34.69282116464153
818,N010E010,506.0,111.0,309.0,382.0,294.0,338.0,"POLYGON ((135.5114314290844 34.69508583833687, 135.5168888032865 34.69510758577638, 135.5169149452712 34.69060020935926, 135.5114578713498 34.69057845831625, 135.5114314290844 34.69508583833687))",135.51417326164312,34.692843043611326
819,N010E015,548.0,148.0,348.0,357.0,265.0,311.0,"POLYGON ((135.5168888032865 34.69510758577638, 135.522346182524 34.69512908665953, 135.5223720232686 34.69062171291581, 135.5169149452712 34.69060020935926, 135.5168888032865 34.69510758577638))",135.51963048807852,34.69286466940868
820,N010E020,307.0,98.0,203.0,239.0,163.0,201.0,"POLYGON ((135.522346182524 34.69512908665953, 135.5278035410473 34.69515026682895, 135.5278290566442 34.69064288323008, 135.5223720232686 34.69062171291581, 135.522346182524 34.69512908665953))",135.5250877016105,34.69288600979501
821,N010E025,623.0,177.0,400.0,418.0,286.0,352.0,"POLYGON ((135.5278035410473 34.69515026682895, 135.5332609056 34.69517120251189, 135.5332860959431 34.69066380928884, 135.5278290566442 34.69064288323008, 135.5278035410473 34.69515026682895))",135.53054490052784,34.69290706285843
822,N010E030,596.0,67.0,332.0,201.0,111.0,156.0,"POLYGON ((135.5332609056 34.69517120251189, 135.5387182046895 34.69519192114294, 135.5387430918587 34.6906845167694, 135.5332860959431 34.69066380928884, 135.5332609056 34.69517120251189))",135.53600207541575,34.69292788330345
823,N010E035,188.0,56.0,122.0,165.0,106.0,135.0,"POLYGON ((135.5387182046895 34.69519192114294, 135.5441754839495 34.69521240525899, 135.544200076313 34.69070498887046, 135.5387430918587 34.6906845167694, 135.5387182046895 34.69519192114294))",135.54145921519185,34.692948478310335
824,N010E040,225.0,42.0,134.0,162.0,86.0,124.0,"POLYGON ((135.5441754839495 34.69521240525899, 135.5496327680331 34.69523265220706, 135.5496570651242 34.69072522606208, 135.544200076313 34.69070498887046, 135.5441754839495 34.69521240525899))",135.5469163491185,34.69296883842993
825,N010E045,155.0,57.0,106.0,121.0,74.0,98.0,"POLYGON ((135.5496327680331 34.69523265220706, 135.555090056884 34.69525266348204, 135.5551140579973 34.69074523026803, 135.5496570651242 34.69072522606208, 135.5496327680331 34.69523265220706))",135.55237348750418,34.6929889633816
826,N010E050,191.0,59.0,125.0,152.0,93.0,123.0,"POLYGON ((135.555090056884 34.69525266348204, 135.5605473551035 34.69527243151857, 135.5605710609176 34.69076499244152, 135.5551140579973 34.69074523026803, 135.555090056884 34.69525266348204))",135.55783063310164,34.693008849756694
827,N010E055,176.0,61.0,119.0,144.0,86.0,115.0,"POLYGON ((135.5605473551035 34.69527243151857, 135.5660046799709 34.69529196117888, 135.5660280934511 34.6907845219534, 135.5605710609176 34.69076499244152, 135.5605473551035 34.69527243151857))",135.563287797165,34.69302849689392
828,N010E060,166.0,72.0,119.0,144.0,101.0,123.0,"POLYGON ((135.5660046799709 34.69529196117888, 135.5714620100555 34.69531124645681, 135.5714851311433 34.69080380710717, 135.5660280934511 34.6907845219534, 135.5660046799709 34.69529196117888))",135.5687449784596,34.693047904298886
829,N010E065,159.0,53.0,106.0,136.0,93.0,115.0,"POLYGON ((135.5714620100555 34.69531124645681, 135.5769193520902 34.69533029918614, 135.5769421844527 34.69082285693371, 135.5714851311433 34.69080380710717, 135.5714620100555 34.69531124645681))",135.5742021695253,34.693067072295314
830,N010E070,159.0,70.0,115.0,144.0,93.0,119.0,"POLYGON ((135.5769193520902 34.69533029918614, 135.5823767001904 34.69534910936187, 135.5823992443061 34.69084166375378, 135.5769421844527 34.69082285693371, 135.5769193520902 34.69533029918614))",135.57965937039833,34.6930860021506
831,N005W075,20.0,20.0,20.0,20.0,20.0,20.0,"POLYGON ((135.4241467739197 34.69019714949828, 135.4296035792458 34.6902228702244, 135.4296344412559 34.68571551137623, 135.4241779297647 34.68568978503604, 135.4241467739197 34.69019714949828))",135.4268906802013,34.687956349253454
832,N005W070,20.0,20.0,20.0,20.0,20.0,20.0,"POLYGON ((135.4296035792458 34.6902228702244, 135.4350603899948 34.69024834451665, 135.435090958434 34.68574099088639, 135.4296344412559 34.68571551137623, 135.4296035792458 34.6902228702244))",135.4323473414303,34.68798194945287
833,N005W060,115.0,43.0,79.0,87.0,50.0,69.0,"POLYGON ((135.440517187782 34.69027354632942, 135.4459739921962 34.69029850375269, 135.4460039852557 34.68579115353074, 135.4405474685604 34.68576619434285, 135.440517187782 34.69027354632942))",135.44326065800536,34.68803236929139
834,N005W055,138.0,42.0,90.0,112.0,62.0,87.0,"POLYGON ((135.4459739921962 34.69029850375269, 135.4514308112843 34.69032320084958, 135.4514605342274 34.68581584457399, 135.4460039852557 34.68579115353074, 135.4459739921962 34.69029850375269))",135.44871733110512,34.68805719427473
835,N005W050,139.0,57.0,98.0,124.0,72.0,98.0,"POLYGON ((135.4514308112843 34.69032320084958, 135.4568876389508 34.69034764907682, 135.4569170968243 34.68584028469252, 135.4514605342274 34.68581584457399, 135.4514308112843 34.69032320084958))",135.45417402090013,34.688081763050626
836,N005W045,151.0,53.0,102.0,133.0,88.0,111.0,"POLYGON ((135.4568876389508 34.69034764907682, 135.4623445630444 34.6903718260545, 135.4623737267484 34.68586446441788, 135.4569170968243 34.68584028469252, 135.4568876389508 34.69034764907682))",135.4596307558516,34.688106076305765
837,N005W040,245.0,55.0,150.0,161.0,95.0,128.0,"POLYGON ((135.4623445630444 34.6903718260545, 135.4678015893209 34.69039573001199, 135.4678304263546 34.68588838305255, 135.4623737267484 34.68586446441788, 135.4623445630444 34.6903718260545))",135.46508757459733,34.6881301233557
838,N005W035,276.0,65.0,171.0,219.0,119.0,169.0,"POLYGON ((135.4678015893209 34.69039573001199, 135.4732586212297 34.69041939249998, 135.4732871378562 34.68591205705981, 135.4678304263546 34.68588838305255, 135.4678015893209 34.69039573001199))",135.47054444224776,34.688153912699306
839,N005W030,385.0,75.0,230.0,258.0,101.0,180.0,"POLYGON ((135.4732586212297 34.69041939249998, 135.4787156550109 34.69044282314982, 135.4787438772179 34.68593548583814, 135.4732871378562 34.68591205705981, 135.4732586212297 34.69041939249998))",135.47600132276241,34.688177459903095
840,N005W025,448.0,84.0,266.0,282.0,123.0,202.0,"POLYGON ((135.4787156550109 34.69044282314982, 135.4841726949996 34.69046600947219, 135.4842006229621 34.68595867028218, 135.4787438772179 34.68593548583814, 135.4787156550109 34.69044282314982))",135.48145821248482,34.6882007674397
841,N005W020,866.0,250.0,558.0,486.0,323.0,405.0,"POLYGON ((135.4841726949996 34.69046600947219, 135.4896297139297 34.69048897920648, 135.4896573443829 34.68598163306423, 135.4842006229621 34.68595867028218, 135.4841726949996 34.69046600947219))",135.48691509451737,34.688223843489524
842,N005W015,942.0,136.0,539.0,624.0,278.0,451.0,"POLYGON ((135.4896297139297 34.69048897920648, 135.4950867361348 34.69051170757136, 135.495114068913 34.68600435388053, 135.4896573443829 34.68598163306423, 135.4896297139297 34.69048897920648))",135.49237196635158,34.68824668892579
843,N005W010,3167.0,136.0,1652.0,889.0,398.0,644.0,"POLYGON ((135.4950867361348 34.69051170757136, 135.5005437706856 34.69053420004466, 135.5005708042641 34.68602683544689, 135.495114068913 34.68600435388053, 135.4950867361348 34.69051170757136))",135.49782884585113,34.68826929483868
844,N005W005,3585.0,338.0,1962.0,1486.0,589.0,1038.0,"POLYGON ((135.5005437706856 34.69053420004466, 135.5060008151941 34.69055645354523, 135.5060275485902 34.6860490758821, 135.5005708042641 34.68602683544689, 135.5005437706856 34.69053420004466))",135.50328573575484,34.6882916619019
845,N005E005,1354.0,120.0,737.0,686.0,359.0,523.0,"POLYGON ((135.5060008151941 34.69055645354523, 135.5114578713498 34.69057845831625, 135.5114843041038 34.68607107217414, 135.5060275485902 34.6860490758821, 135.5060008151941 34.69055645354523))",135.50874263542053,34.68831378567943
846,N005E010,740.0,87.0,414.0,509.0,284.0,397.0,"POLYGON ((135.5114578713498 34.69057845831625, 135.5169149452712 34.69060020935926, 135.5169410762037 34.68609282441165, 135.5114843041038 34.68607107217414, 135.5114578713498 34.69057845831625))",135.5141995488691,34.68833566183862
847,N005E015,839.0,223.0,531.0,642.0,310.0,476.0,"POLYGON ((135.5169149452712 34.69060020935926, 135.5223720232686 34.69062171291581, 135.5223978514831 34.68611432867304, 135.5169410762037 34.68609282441165, 135.5169149452712 34.69060020935926))",135.5196564737451,34.688357289675345
848,N005E020,345.0,307.0,326.0,332.0,307.0,320.0,"POLYGON ((135.5223720232686 34.69062171291581, 135.5278290566442 34.69064288323008, 135.5278545626549 34.68613549092125, 135.5223978514831 34.68611432867304, 135.5223720232686 34.69062171291581))",135.52511337407407,34.688378626118805
849,N005E025,597.0,493.0,545.0,573.0,495.0,534.0,"POLYGON ((135.5278290566442 34.69064288323008, 135.5332860959431 34.69066380928884, 135.5333112795453 34.68615640873767, 135.5278545626549 34.68613549092125, 135.5278290566442 34.69064288323008))",135.5305702492789,34.68839967024241
850,N005E030,515.0,63.0,289.0,237.0,118.0,177.0,"POLYGON ((135.5332860959431 34.69066380928884, 135.5387430918587 34.6906845167694, 135.538767972476 34.68617710643974, 135.5333112795453 34.68615640873767, 135.5332860959431 34.69066380928884))",135.53602711071042,34.68842048117121
851,N005E035,156.0,66.0,111.0,135.0,90.0,113.0,"POLYGON ((135.5387430918587 34.6906845167694, 135.544200076313 34.69070498887046, 135.5442246609663 34.68619756804061, 135.538767972476 34.68617710643974, 135.5387430918587 34.6906845167694))",135.54148395123897,34.68844106540966
852,N005E040,196.0,60.0,128.0,160.0,103.0,132.0,"POLYGON ((135.544200076313 34.69070498887046, 135.5496570651242 34.69072522606208, 135.5496813538 34.68621779641981, 135.5442246609663 34.68619756804061, 135.544200076313 34.69070498887046))",135.54694078971875,34.688461415227465
853,N005E045,150.0,54.0,102.0,130.0,85.0,108.0,"POLYGON ((135.5496570651242 34.69072522606208, 135.5551140579973 34.69074523026803, 135.5551380507031 34.68623779365171, 135.5496813538 34.68621779641981, 135.5496570651242 34.69072522606208))",135.55239763239118,34.68848153197771
854,N005E050,182.0,63.0,123.0,132.0,85.0,109.0,"POLYGON ((135.5551140579973 34.69074523026803, 135.5605710609176 34.69076499244152, 135.5605947585831 34.68625755005366, 135.5551380507031 34.68623779365171, 135.5551140579973 34.69074523026803))",135.55785448241733,34.68850141191612
855,N005E055,229.0,55.0,142.0,159.0,97.0,128.0,"POLYGON ((135.5605710609176 34.69076499244152, 135.5660280934511 34.6907845219534, 135.5660514998085 34.68627707942633, 135.5605947585831 34.68625755005366, 135.5605710609176 34.69076499244152))",135.5633113529942,34.68852105602002
856,N005E060,179.0,55.0,117.0,144.0,92.0,118.0,"POLYGON ((135.5660280934511 34.6907845219534, 135.5714851311433 34.69080380710717, 135.5715082461349 34.68629636450391, 135.5660514998085 34.68627707942633, 135.5660280934511 34.6907845219534))",135.56876824243477,34.688540463302935
857,N005E065,142.0,59.0,101.0,128.0,91.0,110.0,"POLYGON ((135.5714851311433 34.69080380710717, 135.5769421844527 34.69082285693371, 135.5769650112413 34.68631541169572, 135.5715082461349 34.68629636450391, 135.5714851311433 34.69080380710717))",135.57422514330625,34.68855962989941
858,N005E070,141.0,60.0,101.0,118.0,65.0,92.0,"POLYGON ((135.5769421844527 34.69082285693371, 135.5823992443061 34.69084166375378, 135.5824217832738 34.68633421549222, 135.5769650112413 34.68631541169572, 135.5769421844527 34.69082285693371))",135.57968205592374,34.68857855678209
