lng,lat
34.68317889,135.3723579
34.68320692,135.3778143
34.68323478,135.3832707
34.68326243,135.3887271
34.68328986,135.3941835
34.68331704,135.3996398
34.68334395,135.4050962
34.68337061,135.4105526
34.683397,135.4160089
34.68342313,135.4214653
34.68403302,135.5687915
34.6840711,135.5797047
34.68408979,135.5851614
34.68410822,135.590618
34.68412641,135.5960746
34.68414435,135.6015313
34.67864355,135.3669357
34.67867171,135.3723918
34.67869971,135.3778479
34.67872754,135.383304
34.67875515,135.3887601
34.67878255,135.3942162
34.67880971,135.3996723
34.67883661,135.4051284
34.67952556,135.5688147
34.67954472,135.5742711
34.67956365,135.5797274
34.67958233,135.5851838
34.67960076,135.5906401
34.67961894,135.5960965
34.67963688,135.6015528
34.67413636,135.3669699
34.67416452,135.3724257
34.67419251,135.3778816
34.6742203,135.3833374
34.67424789,135.3887932
34.67427527,135.394249
34.6750181,135.568838
34.67503727,135.574294
34.67505619,135.5797501
34.67507486,135.5852061
34.6750933,135.5906622
34.67511148,135.5961183
34.67512941,135.6015743
34.66962916,135.3670039
34.66965732,135.3724596
34.6696853,135.3779152
34.66974064,135.3888262
34.66976799,135.3942817
34.67051065,135.5688612
34.67052981,135.574317
34.67054873,135.5797728
34.6705674,135.5852285
34.67058583,135.5906843
34.67060401,135.5961401
34.67062195,135.6015958
34.665122,135.3670379
34.66515012,135.3724935
34.66600319,135.5688845
34.66602235,135.57434
34.66604126,135.5797954
34.66605993,135.5852509
34.66607836,135.5907064
34.66609654,135.5961619
34.66611448,135.6016173
34.66061479,135.3670721
34.6606429,135.3725274
34.66067085,135.3779824
34.6606986,135.3834373
34.66072613,135.3888923
34.66149573,135.5689078
34.66151488,135.574363
34.66153379,135.5798181
34.66155246,135.5852733
34.66157089,135.5907285
34.66158907,135.5961837
34.661607,135.6016388
34.65610755,135.3671063
34.65613566,135.3725613
34.6561636,135.378016
34.65619134,135.3834706
34.65630005,135.4052891
34.65632664,135.4107438
34.65698826,135.5689311
34.65700741,135.5743859
34.65702632,135.5798408
34.65704499,135.5852957
34.65706341,135.5907506
34.65708159,135.5962055
34.65709952,135.6016603
34.65160031,135.3671405
34.65162841,135.3725951
34.65165635,135.3780496
34.65168408,135.3835039
34.65179273,135.4053213
34.65181931,135.4107756
34.65248079,135.5689544
34.65249994,135.5744089
34.65251885,135.5798635
34.65253751,135.5853181
34.65255593,135.5907727
34.6525741,135.5962272
34.65259204,135.6016818
34.64709306,135.3671747
34.64712116,135.372629
34.64714909,135.3780832
34.64717681,135.3835372
34.64725861,135.3998993
34.64728542,135.4053534
34.64731198,135.4108074
34.6473383,135.4162615
34.64736438,135.4217156
34.6473902,135.4271696
34.64797332,135.5689777
34.64799246,135.5744319
34.64801136,135.5798862
34.64803002,135.5853405
34.64804844,135.5907947
34.64806662,135.596249
34.64808455,135.6017033
34.6425858,135.3672088
34.6426139,135.3726629
34.64264182,135.3781167
34.64266953,135.3835705
34.64269703,135.3890242
34.64272429,135.394478
34.64275131,135.3999317
34.64328283,135.5199157
34.6433041,135.5253696
34.64332514,135.5308235
34.64334594,135.5362774
34.64336652,135.5417313
34.64338687,135.5471852
34.64340697,135.5526391
34.64342684,135.5580931
34.64344646,135.563547
34.63827078,135.4054176
34.63829732,135.4108711
34.63832362,135.4163245
34.63834967,135.421778
34.63837547,135.4272315
34.63840103,135.432685
34.63842634,135.4381385
34.63850075,135.4544991
34.63852505,135.4599527
34.6385491,135.4654062
34.6385729,135.4708597
34.63859643,135.4763132
34.6386197,135.4817668
34.6386427,135.4872203
34.63866544,135.4926739
34.63868793,135.4981274
34.63871015,135.5035809
34.63873213,135.5090345
34.63875387,135.5144881
34.63877537,135.5199416
34.63879664,135.5253952
34.63881768,135.5308488
34.63883848,135.5363024
34.63885906,135.541756
34.6388794,135.5472096
34.6388995,135.5526633
34.63891936,135.5581169
34.63893898,135.5635706
34.63895835,135.5690242
34.63373669,135.3999965
34.63376346,135.4054497
34.63378998,135.4109029
34.63381627,135.416356
34.63384231,135.4218092
34.63386811,135.4272624
34.63389366,135.4327156
34.63391896,135.4381689
34.63396881,135.4490753
34.63399336,135.4545286
34.63401765,135.4599819
34.6340417,135.4654351
34.6340655,135.4708883
34.63408902,135.4763415
34.63411229,135.4817948
34.63413529,135.487248
34.63415802,135.4927013
34.6341805,135.4981545
34.63420272,135.5036078
34.63422469,135.509061
34.63424642,135.5145143
34.63426791,135.5199675
34.63428917,135.5254208
34.63431021,135.5308741
34.63433102,135.5363274
34.63435159,135.5417807
34.63437192,135.5472341
34.63439201,135.5526874
34.63441187,135.5581408
34.63443148,135.5635941
34.63445085,135.5690475
34.63446999,135.5745008
34.62928264,135.4109347
34.62930892,135.4163876
34.62933495,135.4218405
34.62936074,135.4272934
34.62938628,135.4327463
34.62941157,135.4381992
34.62951026,135.460011
34.62953431,135.4654639
34.6295581,135.4709169
34.62958162,135.4763698
34.62960488,135.4818228
34.62962787,135.4872757
34.6296506,135.4927287
34.62967307,135.4981816
34.62969527,135.5036346
34.62971723,135.5090875
34.62973895,135.5145405
34.62976043,135.5199934
34.6297817,135.5254464
34.62980274,135.5308994
34.62982354,135.5363524
34.62984411,135.5418055
34.62986443,135.5472585
34.62988452,135.5527116
34.62990438,135.5581646
34.62992399,135.5636177
34.62994335,135.5690707
34.62996248,135.5745238
34.6247753,135.4109665
34.62482759,135.4218717
34.62485336,135.4273243
34.6248789,135.4327769
34.62490419,135.4382295
34.62492923,135.4436822
34.62495403,135.4491348
34.62500287,135.4600401
34.62502691,135.4654928
34.62505069,135.4709454
34.62507421,135.4763981
34.62509746,135.4818507
34.62512045,135.4873034
34.62514318,135.492756
34.62516564,135.4982087
34.62518782,135.5036613
34.62520976,135.509114
34.62523146,135.5145667
34.62525294,135.5200193
34.6252742,135.525472
34.62529524,135.5309247
34.62531605,135.5363774
34.62533662,135.5418302
34.62535694,135.547283
34.62537703,135.5527357
34.62539688,135.5581885
34.62541648,135.5636412
34.62543585,135.569094
34.62545497,135.5745467
34.62024147,135.405546
34.62026796,135.4109982
34.62029421,135.4164506
34.62034599,135.4273552
34.62037151,135.4328075
34.6203968,135.4382598
34.62042184,135.4437122
34.62044663,135.4491645
34.62047117,135.4546169
34.62049547,135.4600693
34.62051951,135.4655216
34.62054329,135.470974
34.6205668,135.4764264
34.62059004,135.4818787
34.62061302,135.4873311
34.62063574,135.4927834
34.62065819,135.4982358
34.62068036,135.5036881
34.62070228,135.5091405
34.62072397,135.5145928
34.62074543,135.5200452
34.62076668,135.5254976
34.62078773,135.53095
34.62080854,135.5364025
34.62082911,135.5418549
34.62084944,135.5473074
34.62086953,135.5527599
34.62088937,135.5582123
34.62090898,135.5636648
34.62092834,135.5691172
34.62094746,135.5745697
34.61573412,135.405578
34.6157606,135.41103
34.61578684,135.416482
34.61581284,135.421934
34.6158386,135.4273861
34.61586412,135.4328381
34.6158894,135.4382901
34.61591443,135.4437422
34.61593922,135.4491942
34.61596377,135.4546463
34.61598806,135.4600984
34.6160121,135.4655505
34.61603588,135.4710025
34.61605938,135.4764546
34.61608261,135.4819067
34.61610558,135.4873587
34.61612828,135.4928108
34.61615072,135.4982628
34.61617288,135.5037149
34.61619479,135.509167
34.61621646,135.514619
34.6162379,135.5200711
34.61625915,135.5255232
34.61628021,135.5309754
34.61630103,135.5364275
34.6163216,135.5418797
34.61634194,135.5473318
34.61636202,135.552784
34.61638187,135.5582362
34.61640147,135.5636883
34.61642082,135.5691405
34.61643994,135.5745927
34.61122677,135.4056101
34.61125324,135.4110618
34.61127947,135.4165135
34.61130546,135.4219652
34.61133121,135.4274169
34.61135672,135.4328687
34.61138199,135.4383204
34.61140702,135.4437722
34.61143181,135.4492239
34.61145635,135.4546757
34.61148065,135.4601275
34.61150469,135.4655793
34.61152847,135.4710311
34.61155196,135.4764828
34.61157517,135.4819346
34.61159812,135.4873864
34.6116208,135.4928381
34.61164322,135.4982899
34.61166538,135.5037417
34.61168729,135.5091934
34.61170896,135.5146452
34.61175164,135.5255488
34.6117727,135.5310007
34.61179352,135.5364525
34.6118141,135.5419044
34.61183443,135.5473563
34.61185452,135.5528082
34.61187436,135.55826
34.61189395,135.5637119
34.61191331,135.5691638
34.61193242,135.5746156
34.61195129,135.5800675
34.61196993,135.5855194
34.60694892,135.4547051
34.60697322,135.4601566
34.60699727,135.4656081
34.60702106,135.4710596
34.60704453,135.4765111
34.60706772,135.4819625
34.60709064,135.487414
34.60711331,135.4928655
34.60713573,135.4983169
34.60715789,135.5037684
34.6071798,135.5092199
34.60720147,135.5146714
34.60722291,135.5201229
34.60724416,135.5255744
34.60726522,135.531026
34.60728603,135.5364776
34.6073066,135.5419292
34.60732693,135.5473807
34.60734701,135.5528323
34.60736684,135.5582839
34.60738644,135.5637355
34.60740579,135.569187
34.6074249,135.5746386
34.60744377,135.5800902
34.6074624,135.5855418
34.60248981,135.4656369
34.6025136,135.4710881
34.60253707,135.4765393
34.60256024,135.4819905
34.60258315,135.4874416
34.60260582,135.4928928
34.60262823,135.498344
34.60265039,135.5037952
34.60267231,135.5092464
34.60269399,135.5146976
34.60271545,135.5201488
34.6027367,135.5256
34.60275774,135.5310513
34.60277854,135.5365026
34.60279911,135.5419539
34.60281943,135.5474052
34.6028395,135.5528565
34.60285933,135.5583077
34.60287891,135.563759
34.60289826,135.5692103
34.60291737,135.5746616
34.60293624,135.5801129
34.60295487,135.5855642
34.59802955,135.4765675
34.59805273,135.4820184
34.59807565,135.4874692
34.59809831,135.4929201
34.59812073,135.498371
34.59814289,135.5038219
34.59816481,135.5092728
34.59818651,135.5147238
34.59820798,135.5201747
34.59822923,135.5256257
34.59825026,135.5310766
34.59827105,135.5365276
34.59829161,135.5419786
34.59831193,135.5474296
34.59833199,135.5528806
34.59835181,135.5583316
34.59837139,135.5637826
34.59839073,135.5692335
34.59840983,135.5746845
34.5984287,135.5801355
34.5935908,135.4929475
34.59361322,135.4983981
34.59363539,135.5038487
34.59365732,135.5092993
34.59367902,135.5147499
34.5937005,135.5202006
34.59372176,135.5256512
34.59374278,135.5311019
34.59378412,135.5420034
34.59380442,135.5474541
34.59382448,135.5529047
34.59384429,135.5583554
34.59388319,135.5692568
34.59390229,135.5747075
34.59392116,135.5801582
34.6384762,135.4490456
34.6335618,135.3672579
34.63359465,135.3727209
34.63362726,135.3781839
34.63365496,135.3836371
34.62905447,135.3672921
34.62908634,135.3727508
34.62925613,135.4054818
34.62943662,135.4436521
34.62946142,135.4491051
34.62948597,135.454558
34.62497857,135.4545875
34.62021473,135.4000937
34.62032022,135.4219029
34.6157074,135.400126
34.61645881,135.5800448
34.61120006,135.4001584
34.61173039,135.520097
34.60663879,135.3892872
34.60666583,135.3947391
34.6066927,135.4001907
34.60671941,135.4056421
34.60682382,135.4274478
34.60684932,135.4328993
34.60687458,135.4383507
34.6068996,135.4438022
34.60692438,135.4492536
34.60246576,135.4601857
34.59356814,135.4874969
34.59386386,135.5638061
34.64346584,135.5690009
34.64348498,135.5744549
34.64350388,135.5799089
34.64352253,135.5853628
34.64354095,135.5908168
34.64355912,135.5962708
34.64357705,135.6017248
34.63807385,135.3672334
34.63810293,135.372691
34.63813454,135.3781503
34.63816225,135.3836038
34.63818974,135.3890572
34.63821699,135.3945107
34.63824401,135.3999641
34.63845139,135.443592
34.63897748,135.5744779
34.63899638,135.5799315
34.63901503,135.5853852
34.63903345,135.5908389
34.63905162,135.5962926
34.63906955,135.6017463
34.63368244,135.3890902
34.63370969,135.3945434
34.63394401,135.4436221
34.63448888,135.5799542
34.63450753,135.5854076
34.63452594,135.590861
34.63454411,135.5963144
34.63456204,135.6017678
34.62911524,135.3782077
34.62914394,135.3836645
34.62917514,135.3891232
34.62920238,135.394576
34.62922937,135.4000289
34.62998137,135.5799769
34.63000002,135.5854299
34.63001843,135.590883
34.6300366,135.5963361
34.63005453,135.6017893
34.62454713,135.3673264
34.62457529,135.3727789
34.6246032,135.3782315
34.62463563,135.3836938
34.62466783,135.3891562
34.62469507,135.3946087
34.62472206,135.4000613
34.6247488,135.4055139
34.62480157,135.4164191
34.62547385,135.5799995
34.6254925,135.5854523
34.62551091,135.5909051
34.62552908,135.5963579
34.625547,135.6018107
34.62003979,135.3673606
34.62006794,135.3728128
34.62009585,135.3782651
34.62012845,135.3837268
34.62016062,135.3891888
34.62018776,135.3946413
34.62096633,135.5800222
34.62098497,135.5854746
34.62100338,135.5909272
34.62102155,135.5963797
34.62103947,135.6018322
34.61553244,135.3673948
34.61556059,135.3728467
34.6155885,135.3782987
34.61562114,135.3837599
34.61565346,135.3892213
34.61568051,135.3946738
34.61647745,135.585497
34.61649586,135.5909492
34.61651402,135.5964015
34.61653194,135.6018537
34.6110251,135.367429
34.61105324,135.3728806
34.61108114,135.3783323
34.61111379,135.3837932
34.61114613,135.3892543
34.61117317,135.3947065
34.61198833,135.5909713
34.61200649,135.5964233
34.6120244,135.6018752
34.60651775,135.3674631
34.60654588,135.3729145
34.60657378,135.3783659
34.60660644,135.3838264
34.60674587,135.4110936
34.60677209,135.416545
34.60679808,135.4219964
34.6074808,135.5909934
34.60749895,135.596445
34.60751686,135.6018967
34.60201039,135.3674973
34.60203852,135.3729484
34.60206641,135.3783995
34.60209908,135.3838597
34.60213144,135.3893202
34.60215848,135.3947718
34.60218535,135.4002231
34.60221204,135.4056742
34.6022385,135.4111253
34.60226471,135.4165764
34.60229068,135.4220275
34.60231642,135.4274787
34.60234191,135.4329298
34.60236716,135.438381
34.60239216,135.4438321
34.60241693,135.4492833
34.60244147,135.4547345
34.60297326,135.5910155
34.6029914,135.5964668
34.60300931,135.6019181
34.59750303,135.3675315
34.59753116,135.3729823
34.59755905,135.378433
34.59759173,135.383893
34.59762409,135.3893531
34.59765112,135.3948044
34.59767799,135.4002554
34.59770467,135.4057062
34.59773112,135.4111571
34.59775732,135.4166079
34.59778328,135.4220587
34.59780901,135.4275095
34.59783448,135.4329604
34.59785972,135.4384112
34.59788472,135.4438621
34.59790948,135.449313
34.597934,135.4547638
34.59795827,135.4602147
34.59798231,135.4656656
34.59800608,135.4711166
34.59844732,135.5855865
34.59846571,135.5910376
34.59848385,135.5964886
34.59850175,135.6019396
34.59299567,135.3675656
34.5930238,135.3730161
34.59305168,135.3784666
34.59308437,135.3839262
34.59311675,135.389386
34.59314377,135.394837
34.59317063,135.4002878
34.59319731,135.4057383
34.59322374,135.4111888
34.59324993,135.4166393
34.59327588,135.4220899
34.59330159,135.4275404
34.59332706,135.4329909
34.59335228,135.4384415
34.59337726,135.443892
34.59340201,135.4493426
34.59342651,135.4547932
34.59345077,135.4602438
34.59347478,135.4656944
34.59349854,135.471145
34.59352201,135.4765956
34.59354521,135.4820462
34.59376357,135.5365526
34.59393978,135.5856089
34.59395816,135.5910596
34.5939763,135.5965104
34.59399419,135.6019611
34.58848831,135.3675998
34.58910571,135.4984251
34.58912788,135.5038754
34.58914982,135.5093257
34.58917153,135.5147761
34.5892353,135.5311272
34.58937565,135.56928
34.58459821,135.4984521
34.58462039,135.5039022
34.5848681,135.5693033
34.58851643,135.37305
34.5885443,135.3785002
34.58857701,135.3839594
34.5886094,135.389419
34.58863643,135.3948697
34.58866328,135.4003201
34.58868994,135.4057703
34.58871636,135.4112205
34.58874253,135.4166708
34.58876846,135.422121
34.58879416,135.4275712
34.58881962,135.4330215
34.58884483,135.4384717
34.5888698,135.443922
34.58889453,135.4493722
34.58891901,135.4548225
34.58894325,135.4602728
34.58896725,135.4657231
34.588991,135.4711735
34.58901447,135.4766238
34.58903768,135.4820741
34.58906062,135.4875245
34.58908329,135.4929748
34.58919302,135.5202265
34.58921428,135.5256768
34.58925608,135.5365776
34.58927662,135.542028
34.58929691,135.5474785
34.58931696,135.5529289
34.58933676,135.5583792
34.58935633,135.5638296
34.58939475,135.5747304
34.58941361,135.5801808
34.58943223,135.5856313
34.58945061,135.5910817
34.58946874,135.5965321
34.58948663,135.6019826
34.58398094,135.3676339
34.58400905,135.3730838
34.58403693,135.3785337
34.58406964,135.3839927
34.58410205,135.3894519
34.58412907,135.3949023
34.58415591,135.4003524
34.58418257,135.4058023
34.58420897,135.4112523
34.58423513,135.4167022
34.58426104,135.4221521
34.58428673,135.4276021
34.58431218,135.433052
34.58433738,135.438502
34.58436234,135.4439519
34.58438705,135.4494019
34.58441151,135.4548518
34.58443573,135.4603018
34.58445972,135.4657519
34.58448347,135.4712019
34.58450694,135.476652
34.58453016,135.482102
34.58455311,135.4875521
34.58457578,135.4930021
34.58464233,135.5093522
34.58466406,135.5148023
34.58468555,135.5202523
34.5847068,135.5257024
34.58472782,135.5311525
34.58474859,135.5366026
34.58476911,135.5420527
34.5847894,135.5475028
34.58480943,135.5529529
34.58482923,135.558403
34.58484879,135.5638531
34.58488719,135.5747534
34.58490605,135.5802035
34.58492467,135.5856536
34.58494305,135.5911037
34.58496118,135.5965539
34.58497907,135.602004
34.57947357,135.3676681
34.57950168,135.3731177
34.57952954,135.3785673
34.57956227,135.3840259
34.57959467,135.3894848
34.57962169,135.3949349
34.57964853,135.4003847
34.57967517,135.4058344
34.57970157,135.411284
34.57972772,135.4167336
34.57975363,135.4221833
34.57977931,135.4276329
34.57980474,135.4330826
34.57982993,135.4385322
34.57985488,135.4439819
34.57987957,135.4494315
34.579904,135.4548812
34.57992821,135.4603309
34.57995219,135.4657806
34.57997594,135.4712304
34.57999942,135.4766802
34.58002264,135.4821299
34.5800456,135.4875797
34.58006828,135.4930294
34.58009072,135.4984792
34.58011292,135.5039289
34.58013487,135.5093786
34.58015659,135.5148284
34.58017808,135.5202782
34.58019933,135.525728
34.58022033,135.5311778
34.58024109,135.5366276
34.58026161,135.5420774
34.58028188,135.5475272
34.58030191,135.552977
34.5803217,135.5584268
34.58034124,135.5638767
34.58036055,135.5693265
34.58037963,135.5747763
34.58039849,135.5802261
34.5804171,135.585676
34.58043548,135.5911258
34.58045361,135.5965756
34.58047149,135.6020255
